formatted_address,name,rating,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,big_list_name,adelaide?,south_australia?,sa?,australia?
"Brindabella Business Park, 2 Brindabella Cct, Australian Capital Territory 2609, Australia",Vocus - Canberra,0.0,-35.3107444,149.1897049,-35.30922582010728,149.1910588798927,-35.31192547989272,149.1883592201073,,vocus nextgen,-1,-1,-1,46
"5698 Trapp Ave, Burnaby, BC V3N 5G4, Canada",Snow Cap,3.5,49.1908453,-122.9687444,49.19212102989272,-122.9677840701073,49.18942137010728,-122.9704837298927,False,snowcap,-1,-1,-1,-1
"2800 Sand Hill Rd #200, Menlo Park, CA 94025, United States",Kohlberg Kravis Roberts & Co,3.5,37.4214482,-122.2124517,37.42275212989272,-122.2110648701073,37.42005247010727,-122.2137645298928,,kohlberg kravis roberts,-1,-1,5,-1
"Elliott NT 0862, Australia",Elliott,,-17.5527848,133.5405437,-17.5372359,133.559383,-17.567578,133.5242129,,elliott,-1,-1,-1,17
"1 E 161 St, The Bronx, NY 10451, United States",Yankee Stadium,4.6,40.8296426,-73.9261745,40.8327945,-73.92234485000002,40.8264605,-73.93052824999998,False,yankees,-1,-1,-1,-1
"10200 March's Point Rd, Anacortes, WA 98221, United States",Marathon - Anacortes Refinery,3.4,48.49316779999999,-122.5740173,48.49449367989271,-122.5727005701073,48.49179402010727,-122.5754002298928,,marathon petroleum corp,-1,-1,-1,-1
"333 Summer Street, Boston, MA 02210, United States",GoTo,4.0,42.3490155,-71.0482413,42.35060222989272,-71.04701237010728,42.34790257010727,-71.04971202989273,False,logmein inc elliott,-1,-1,-1,-1
"12520 Totem Lake Blvd NE Suite 112, Kirkland, WA 98034, United States",Barnes & Noble,4.5,47.7116419,-122.1804132,47.71292512989272,-122.1790832201073,47.71022547010728,-122.1817828798928,True,barnes noble inc,-1,-1,-1,-1
"511 6th Ave #4049, New York, NY 10011, United States",Splitit USA INC,4.1,40.7369025,-73.9974628,40.73820687989272,-73.99600232010728,40.73550722010728,-73.99870197989272,,splitit,-1,-1,-1,-1
Al Quoz - Al Quoz 1 - Dubai - United Arab Emirates,BIC Contracting,3.6,25.172388,55.2439994,25.17392572989272,55.24509912989271,25.17122607010728,55.24239947010727,False,bicc cimic,-1,-1,-1,-1
Al Quoz - Al Quoz 1 - Dubai - United Arab Emirates,BIC Contracting,3.6,25.172388,55.2439994,25.17392572989272,55.24509912989271,25.17122607010728,55.24239947010727,False,bic contracting,-1,-1,-1,-1
"6H48+RHF, Unnamed Road,, Doha, Qatar",Construction of Mega Reservoir,4.1,25.2070745,51.5664306,25.20840842989272,51.56778187989273,25.20570877010728,51.56508222010729,,leighton contracting qatar,-1,-1,-1,-1
"20401 76th Ave W, Lynnwood, WA 98036, United States",College Place Elementary School,3.7,47.813541,-122.3347262,47.81490527989272,-122.3335088701073,47.81220562010728,-122.3362085298927,,cpe,-1,-1,-1,-1
"Keno, OR, USA",Keno,,42.1258699,-121.930338,42.13744639999999,-121.9211755,42.09556,-121.9543342,,keno,-1,-1,11,-1
"1021 W Hastings St, Vancouver, BC V6E, Canada",Newcrest Red Chris Mining Limited,0.0,49.28771219999999,-123.1176274,49.28889147989271,-123.1163949201073,49.28619182010727,-123.1190945798927,,newcrest mining,-1,-1,-1,-1
"745 Thurlow St, Vancouver, BC V6E 1V8, Canada",Newcrest Red Chris Mining Limited,0.0,49.2853396,-123.1242487,49.28678112989272,-123.1228134701073,49.28408147010727,-123.1255131298927,,newcrest mining,-1,-1,-1,-1
"1 Vegemite Wy, Port Melbourne VIC 3207, Australia",Bega Cheese,3.9,-37.8274208,144.9234559,-37.82614702010728,144.9248427798927,-37.82884667989272,144.9221431201073,True,bega cheese downer edi,-1,-1,-1,40
"5096 Murray Valley Hwy, Strathmerton VIC 3641, Australia",Bega Cheese Ltd,4.0,-35.9234697,145.4888126,-35.92212047010727,145.4903364798927,-35.92482012989272,145.4876368201072,,bega cheese downer edi,-1,-1,-1,47
"6081 No. 3 Rd, Richmond, BC V6Y 2B2, Canada",TWE Financial Group,1.0,49.1695836,-123.1369365,49.17088947989272,-123.1354214201073,49.16818982010728,-123.1381210798927,,twe,-1,-1,-1,-1
"Mumbai Aver Plaza, B/13, 4th, Citi Mall, New Link Rd, Andheri West, Mumbai, Maharashtra 400053, India",Qube Cinema,0.0,19.1898861,72.8354552,19.19123592989272,72.83680502989272,19.18853627010728,72.83410537010728,,citi qube,-1,-1,-1,-1
"Cra. 2 #2 91, Pitalito, Huila, Colombia",PIÑATERIA HAPPY FY,0.0,1.8493453,-76.04619559999999,1.850702679892722,-76.04485377010728,1.848003020107278,-76.04755342989272,False,fy eps,-1,-1,-1,-1
"20000 68th Ave W, Lynnwood, WA 98036, United States",Edmonds College Bookstore,4.9,47.81633050000001,-122.3263596,47.81778597989272,-122.3248789201072,47.81508632010728,-122.3275785798927,False,ecb,-1,-1,-1,-1
"Bağlarbaşı, Bağdat Cd. Nevzatbey İş Merkezi D:368/18, 34843 Maltepe/İstanbul, Turkey",Aqua-Botanic,4.4,40.9234332,29.1327753,40.92475592989272,29.13408382989272,40.92205627010728,29.13138417010727,False,aquabotanical,-1,-1,-1,-1
"S 3rd Ave, Everett, WA 98203, United States",B & B Vending,5.0,47.9559292,-122.1967795,47.95728242989271,-122.1953829701073,47.95458277010727,-122.1980826298927,,coke pepsi,-1,-1,-1,-1
"13990 NE Mill Pl, Woodinville, WA 98072, United States",World Market,4.4,47.7571822,-122.1533169,47.75854087989272,-122.1521376701073,47.75584122010728,-122.1548373298927,True,world travel market,-1,-1,-1,-1
"No. 3, 3/3, Gowalatoli, Anandpur, Doranda, Ranchi, Jharkhand 834002, India",Outthought taxation,0.0,23.3450507,85.3282442,23.34639317989272,85.32958852989272,23.34369352010728,85.32688887010728,,outthought,-1,-1,-1,-1
"9919 NE 180th St, Bothell, WA 98011, United States","WhatsSup Stand Up Paddle and Surf - Bothell Landing, Bothell",4.4,47.7578645,-122.2089837,47.75940117989273,-122.2076037201073,47.75670152010728,-122.2103033798927,,whatsapp,-1,-1,-1,-1
"16389 Redmond Way, Redmond, WA 98052, United States",Trek Bicycle Redmond,4.9,47.6737423,-122.1218444,47.67518957989272,-122.1204607701073,47.67248992010727,-122.1231604298927,True,the trak cycles store,-1,-1,-1,-1
"5101 88th St Ct SW, Lakewood, WA 98499, United States",Echelon Apartments,2.3,47.1773389,-122.5062041,47.17863867989271,-122.5048441201073,47.17593902010727,-122.5075437798927,,echelon one,-1,-1,-1,-1
"Kavacık, Balamir Sk. No: 3 D:Kat: 1, 34810 Beykoz/İstanbul, Turkey",Bchain Concept,0.0,41.0925125,29.0861935,41.09381032989273,29.08751887989273,41.09111067010728,29.08481922010728,,bchain,-1,-1,-1,-1
"108 Jetty Rd, Glenelg SA 5045, Australia",People's Choice,1.8,-34.9804049,138.5162712,-34.97896862010728,138.5176145298927,-34.98166827989272,138.5149148701073,True,feelyourbeatz people s choice,-1,-1,22,31
"781 Kent Ave, Brooklyn, NY 11205, United States",skool krafts,5.0,40.6975533,-73.9598815,40.69890022989273,-73.95854212010728,40.69620057010728,-73.96124177989272,False,skoolcraft,-1,-1,-1,-1
"11 Callington Rd, Strathalbyn SA 5255, Australia",Eastern Fleurieu School 7-12,3.1,-35.2579098,138.9022045,-35.25617612010728,138.9033039798927,-35.25887577989273,138.9006043201072,True,eastern fleurieu school,-1,-1,30,39
"1st floor India accelerator 336, Phase IV, Gurugram, Haryana 122016, India",Mielab Institutions Pvt.Ltd.,5.0,28.5009619,77.0808978,28.50236612989272,77.08226052989272,28.49966647010728,77.07956087010727,False,mie lab,-1,-1,-1,-1
"700 S Grady Way, Renton, WA 98057, United States",Tesla,4.3,47.4723686,-122.2111887,47.47364802989272,-122.2100224201073,47.47094837010728,-122.2127220798928,True,the tesla battery,-1,-1,-1,-1
"Ground Floor/10 Pulteney St, Adelaide SA 5000, Australia",ThincLab,5.0,-34.9214287,138.6059845,-34.92000172010727,138.6074291298928,-34.92270137989272,138.6047294701073,True,the million thinclab international incubator program,29,-1,38,47
"Ground Floor/10 Pulteney St, Adelaide SA 5000, Australia",ThincLab,5.0,-34.9214287,138.6059845,-34.92000172010727,138.6074291298928,-34.92270137989272,138.6047294701073,True,thinclab,29,-1,38,47
"9/10 Pulteney St, Adelaide SA 5005, Australia","Entrepreneurship, Commercialisation and Innovation Centre",3.0,-34.9213211,138.6059679,-34.91996777010728,138.6073174298927,-34.92266742989272,138.6046177701073,True,entrepreneurship commercialisation and innovation centre,18,-1,27,36
"24 Raffles Pl, Singapore 048621",ThincLab Singapore,0.0,1.2838533,103.8519697,1.285203129892722,103.8533195298927,1.282503470107278,103.8506198701073,,thinclab singapore,-1,-1,-1,-1
"1/35 Grundel St, Whyalla Norrie SA 5608, Australia",Edward John Eyre High School,3.7,-33.0256573,137.5409818,-33.02427682010727,137.5423312798927,-33.02697647989272,137.5396316201073,,edward john eyre high school,-1,-1,32,41
"suite 2/65 Park Rd, Milton QLD 4064, Australia",Global Roam Pty Ltd.,0.0,-27.472666,153.00487,-27.47123577010728,153.0064502298927,-27.47393542989272,153.0037505701073,True,global roam,-1,-1,-1,37
"655 Knight Way, Stanford, CA 94305, United States",Stanford Graduate School of Business,4.6,37.4280521,-122.1611732,37.42937617989272,-122.1597116201073,37.42667652010728,-122.1624112798927,True,the university of adelaide stanford graduate school of business,-1,-1,-1,-1
"11 Waymouth St, Adelaide SA 5000, Australia","Department for Industry, Innovation and Science",5.0,-34.925981,138.5987182,-34.92455252010728,138.6000332298927,-34.92725217989272,138.5973335701073,True,the state innovation and skills department s,16,-1,25,34
"King Edward Terrace, Parkes ACT 2600, Australia",Questacon - National Science and Technology Centre,4.6,-35.2985068,149.1314879,-35.29702702010727,149.1325647298927,-35.29972667989272,149.1298650701073,True,questacon,-1,-1,-1,38
"Suite 26, Stone & Chalk Startup Hub Lot Fourteen, North Terrace, Adelaide SA 5000, Australia",TCPinpoint,0.0,-34.9207334,138.6083967,-34.91951937010727,138.6095602798927,-34.92221902989272,138.6068606201073,True,tcpinpoint,65,-1,74,83
"Suite 16, Stone & Chalk Lot Fourteen, North Terrace, Adelaide SA 5000, Australia",CVX Semiconductor Pty Ltd,0.0,-34.9208661,138.6082701,-34.91958957010728,138.6096260298927,-34.92228922989272,138.6069263701073,True,cvx semiconductors seaweed supplement,53,-1,62,71
"5240 University Way NE, Seattle, WA 98105, United States",Tig Kitchen and Bar,3.7,47.667825,-122.312868,47.66917202989272,-122.3115547701073,47.66647237010728,-122.3142544298928,False,k tig,-1,-1,-1,-1
"5/9 William St, Mile End South SA 5031, Australia",K-TIG,5.0,-34.9335137,138.5730746,-34.93219327010728,138.5744269298928,-34.93489292989272,138.5717272701073,True,k tig,-1,-1,31,40
"401 E Pine St, Seattle, WA 98122, United States",Blu Dot,3.9,47.6150958,-122.3263303,47.61644802989272,-122.3252168701073,47.61374837010727,-122.3279165298927,True,bluedot,-1,-1,-1,-1
"82 Northbourne Ave, Braddon ACT 2612, Australia",Australian Maritime Safety Authority,4.2,-35.2744863,149.130682,-35.27310497010728,149.1317364298927,-35.27580462989272,149.1290367701073,True,global maritime standards body,-1,-1,-1,38
"16/461 Bourke St, Melbourne VIC 3000, Australia",Lloyds Register,5.0,-37.815496,144.960194,-37.81400957010729,144.9615304798927,-37.81670922989273,144.9588308201073,True,lloyd s register,-1,-1,-1,38
"1 Cousin Ln, London EC4R 3TE, United Kingdom",Deliveroo London,2.1,51.51010950000001,-0.091093,51.51164487989272,-0.08979712010727778,51.50894522010727,-0.09249677989272222,,deliveroo,-1,-1,-1,-1
"C. de Alfonso Gómez, 17, 28037 Madrid, Spain",Happyco Madrid,0.0,40.4386411,-3.6288259,40.44002687989272,-3.627550670107278,40.43732722010728,-3.630250329892722,False,happyco,-1,-1,-1,-1
"Shop 6, 200 Richmond Road Richmond Village, Marleston SA 5033, Australia",Cherry Darlings Bakehouse,4.7,-34.9427958,138.5628548,-34.94137962010728,138.5641710298927,-34.94407927989273,138.5614713701073,True,cherry darlings,-1,-1,54,63
"101 Taylor Ave N, Seattle, WA 98109, United States",Niki Cutchall | Commercial Food & Beverage Photographer,5.0,47.618902,-122.3466331,47.62040727989272,-122.3451631701073,47.61770762010728,-122.3478628298927,True,food beverage media,-1,-1,-1,-1
"8037 Limerick Ave, Canoga Park, CA 91306, United States",showtime katusha,0.0,34.216683,-118.5829263,34.21803312989272,-118.5815014201073,34.21533347010728,-118.5842010798928,,katusha,-1,-1,-1,-1
"1700 Westlake Ave N # 500, Seattle, WA 98109, United States",TIBCO Software Inc,5.0,47.6345079,-122.3395942,47.63585627989272,-122.3385382201073,47.63315662010728,-122.3412378798927,,tibco,-1,-1,-1,-1
"63 The Centre, Forestville NSW 2087, Australia",Forestville Bakery,4.5,-33.7622095,151.214262,-33.76076947010727,151.2156604798927,-33.76346912989271,151.2129608201072,False,forestville bakery,-1,-1,-1,37
"South Korea, Daejeon, Seo-gu, Mannyeon-dong, Daedeok-daero, 398 제이원빌딩 4층",페리지에어로스페이스,4.7,36.3681435,127.379958,36.36949332989272,127.3813078298927,36.36679367010728,127.3786081701073,True,perigee aerospace,-1,-1,-1,-1
"Ground Level Level 1, Allied Health Building/Lot 14 North Terrace, Adelaide SA 5000, Australia",Office of the South Australian Chief Entrepreneur,0.0,-34.9205093,138.6083932,-34.91940692010728,138.6095677798927,-34.92210657989272,138.6068681201073,,the office of the chief entrepreneur,67,-1,76,85
"211 Victoria Square, Adelaide SA 5000, Australia",South Australian Environment Protection Authority,2.5,-34.928285,138.5988822,-34.92692322010728,138.6003883298928,-34.92962287989272,138.5976886701073,True,government of south australiadepartment,21,-1,30,39
"1721 Hewitt Ave Suite 501, Everett, WA 98201, United States",HipCat Society,5.0,47.9795544,-122.2060478,47.98077687989272,-122.2047110701073,47.97807722010727,-122.2074107298927,True,investment attraction agency,-1,-1,-1,-1
"4106 Walla Walla Rd, Seattle, WA 98105, United States",Husky Track,3.8,47.6567517,-122.298229,47.65767242989272,-122.29511515,47.65497277010728,-122.30089495,,ncaa track and field,-1,-1,-1,-1
"1560 N 115th St Ste 206, Seattle, WA 98133, United States",Siri Ito,0.0,47.713742,-122.3355417,47.71504722989272,-122.3343553701073,47.71234757010727,-122.3370550298927,,siri,-1,-1,-1,-1
"425 Urban Plz #245, Kirkland, WA 98033, United States",Plantiful Superfoods,4.6,47.6778913,-122.1993063,47.67893632989271,-122.1981981701073,47.67623667010727,-122.2008978298927,True,impossible foods,-1,-1,-1,-1
"512 1st Ave S, Seattle, WA 98104, United States",ArtXchange Gallery,4.7,47.5978564,-122.3339296,47.59922322989272,-122.3326834201073,47.59652357010728,-122.3353830798928,True,the aboriginal art and cultures gallery,-1,-1,-1,-1
"War Memorial Dr, North Adelaide SA 5006, Australia",Adelaide Oval,4.6,-34.9155163,138.5961146,-34.91276410000002,138.60036195,-34.9192717,138.59306335,True,the adelaide oval stadium management authority,23,-1,32,41
"909 1st Ave #400, Seattle, WA 98104, United States",Equal Employment Opportunity,2.1,47.6041204,-122.3364762,47.60558267989272,-122.3348573201073,47.60288302010728,-122.3375569798927,,the sa employers federation,-1,-1,-1,-1
"6/27-31 Macquarie Pl, Sydney NSW 2000, Australia",Australian Women Chamber of Commerce and Industry,0.0,-33.8632095,151.2095496,-33.86202772010728,151.2109554798927,-33.86472737989272,151.2082558201073,,the associated chamber of commerce of the commonwealth of australia,-1,-1,-1,39
"85 Empire Rd, Parktown, Johannesburg, 2193, South Africa",KPMG Crescent,4.2,-26.1857574,28.0309976,-26.18446427010728,28.03232862989272,-26.18716392989272,28.02962897010728,False,kpmg sa chairman,-1,-1,-1,-1
"Edifício FPM41, Av. Fontes Pereira de Melo 41 15º, 1069-006 Lisboa, Portugal",KPMG Portugal,4.6,38.732031,-9.1461468,38.73338442989272,-9.144806620107277,38.73068477010727,-9.14750627989272,False,kpmg sa chairman,-1,-1,-1,-1
"41 Luke St, London EC2A 4DP, United Kingdom",The ScaleUp Institute,0.0,51.523914,-0.0836919,51.52531182989272,-0.08235097010727778,51.52261217010728,-0.08505062989272222,False,scaleup med iafund sumf,-1,-1,-1,-1
"Aušros al. 50, 76236 Šiauliai, Lithuania","Siauliu universitetas, Menu fakultetas",5.0,55.93525,23.314333,55.93648712989273,23.31546712989272,55.93378747010728,23.31276747010728,,sumf,-1,-1,-1,-1
"LEVEL 5/33 Saunders St, Pyrmont NSW 2009, Australia",Nova Entertainment,0.0,-33.86987490000001,151.1899961,-33.86835362010728,151.1914503298927,-33.87105327989272,151.1887506701073,,australia nova entertainment network,-1,-1,11,42
"10881 N Wolfe Rd, Cupertino, CA 95014, United States",Ten Ren Tea,4.5,37.335669,-122.0149175,37.33704427989272,-122.0135665701073,37.33434462010727,-122.0162662298928,True,ten rea,-1,-1,-1,-1
"High School, Main Rd, Willunga SA 5172, Australia",Willunga Farmers Market,4.5,-35.2639884,138.5545654,-35.26243827010727,138.5557372798928,-35.26513792989271,138.5530376201073,False,the willunga farmers market,-1,-1,31,40
"Yankalilla SA 5203, Australia",Yankalilla,,-35.4576582,138.3505338,-35.4338465,138.3932383,-35.50809,138.3201651,,yankalilla,-1,-1,11,20
"5GRW+MHV, Tubli, Bahrain",AgileCraft,0.0,26.1917298,50.5464219,26.19307097989272,50.54765277989272,26.19037132010727,50.54495312010727,,agilecraft,-1,-1,-1,-1
"Eleanor Harrald Lot Fourteen, Adelaide SA 5000, Australia",Daitum,0.0,-34.9199514,138.6077504,-34.91870362010729,138.6089036298928,-34.92140327989273,138.6062039701073,True,daitum,30,-1,39,48
"4/70 Pirie St, Adelaide SA 5000, Australia",DuncanPowell,3.0,-34.925256,138.60225,-34.92382502010727,138.6035048798927,-34.92652467989272,138.6008052201073,True,duncanpowell,15,-1,24,33
"Lake Cowal NSW 2671, Australia",Evolution Mining/Barrick Gold Mine,3.9,-33.6416211,147.3956322,-33.64027137010727,147.3969412298927,-33.64297102989271,147.3942415701073,,santos sa water evolution mining,-1,-1,-1,21
"108 W Roy St, Seattle, WA 98119, United States",The Sitting Room,4.5,47.6258248,-122.3586316,47.62716747989273,-122.3572301201072,47.62446782010728,-122.3599297798927,True,the welcome dinner project,-1,-1,-1,-1
"2-3/2 Nursery Ave, Clayton South VIC 3169, Australia",Walkinshaw Andretti United,4.7,-37.9378568,145.1394803,-37.93654777010727,145.1405992298927,-37.93924742989272,145.1378995701073,True,walkinshaw andretti united,-1,-1,-1,43
"99 Adelaide Terrace, Perth WA 6004, Australia",Rotary Club of Perth City East,4.0,-31.9609633,115.8736944,-31.95944562010727,115.8753362798927,-31.96214527989272,115.8726366201073,,regency food services regency staffing entrepreneurs organisation,3,-1,-1,36
"5 Martin Pl, Sydney NSW 2000, Australia",Bux Global,0.0,-33.868019,151.2087105,-33.86677532010728,151.2100475798927,-33.86947497989272,151.2073479201073,,bux global bux global,-1,-1,-1,30
"Hong Kong, 康宏廣場",M. Bux International Ltd.,0.0,22.302027,114.178402,22.30337682989272,114.1797518298927,22.30067717010728,114.1770521701073,,bux global bux global,-1,-1,-1,-1
"Grove, Wantage OX12 0DQ, United Kingdom",Williams Racing F1,4.8,51.6183432,-1.4119923,51.61966762989272,-1.410958570107278,51.61696797010728,-1.413658229892722,False,formula one team williams,-1,-1,-1,-1
"150/2, Shipra Vihar Residency, Shipra Path, near Landscape Garden, Mansarovar, Jaipur, Rajasthan 302020, India",Cyberops Infosec™ - Cyber Security Company for VAPT Testing,4.3,26.8580258,75.7734033,26.85938147989272,75.77469037989272,26.85668182010728,75.77199072010727,True,cyberops,-1,-1,70,-1
"Port Rd, Adelaide SA 5000, Australia",Royal Adelaide Hospital,3.5,-34.9209375,138.5871711,-34.91977007010728,138.5885147798927,-34.92246972989273,138.5858151201073,True,rah,9,-1,18,27
"1620 6th Ave, Tacoma, WA 98405, United States",Williams Flower & Gift - Tacoma Florist,4.7,47.256094,-122.461164,47.25753087989272,-122.4598436201073,47.25483122010728,-122.4625432798927,True,ruston s roses,-1,-1,-1,-1
"Harvey Norman Centre, 29 - 45 Ashmore Rd, Bundall QLD 4217, Australia",OFO Outdoor Furniture,4.9,-28.0094859,153.4052053,-28.00810242010728,153.4065626298927,-28.01080207989272,153.4038629701073,True,ofo,-1,-1,-1,60
"2633 Eastlake Ave E, Seattle, WA 98102, United States",Seattle Celtic HQ,5.0,47.6443897,-122.3262208,47.64574487989272,-122.3248975701073,47.64304522010727,-122.3275972298927,False,celtics,-1,-1,-1,-1
"7993 Gilman St, Redmond, WA 98052, United States",Victor's Celtic Coffee & Roasters,4.4,47.6745394,-122.1219836,47.67585202989271,-122.1205251201073,47.67315237010727,-122.1232247798927,False,celtics,-1,-1,-1,-1
"3500 S Meridian #725, Puyallup, WA 98373, United States",Lids,4.2,47.1576393,-122.2963806,47.15888467989272,-122.2947099201073,47.15618502010728,-122.2974095798927,True,nba nfl,-1,-1,-1,-1
"124 Kirkland Ave, Kirkland, WA 98033, United States",MVP TIRES,5.0,47.6756408,-122.2055864,47.67698812989273,-122.2042564701073,47.67428847010728,-122.2069561298927,,mvp,-1,-1,-1,-1
"Minnesota, USA",Minnesota,,46.729553,-94.6858998,49.384472,-89.4838122,43.499361,-97.2391959,,minnesota,-1,-1,12,-1
"301 W S Temple, Salt Lake City, UT 84101, United States",Utah Jazz,4.3,40.768223,-111.901278,40.76968767989272,-111.9005088701073,40.76698802010728,-111.9032085298927,,the utah jazz,-1,-1,16,-1
"1420 500 W, Salt Lake City, UT 84115, United States",Utah Jazz Zions Bank Basketball Campus,4.7,40.7390934,-111.9066149,40.74037572989273,-111.9051065701073,40.73767607010729,-111.9078062298927,False,the utah jazz,-1,-1,12,-1
"5250 N O'Connor Blvd Suite 146, Irving, TX 75039, United States",The Ginger Man,4.3,32.8692256,-96.9381724,32.87041017989272,-96.93685382010727,32.86771052010727,-96.93955347989271,True,ginger man,-1,-1,-1,-1
"Pulteney St, Adelaide SA 5000, Australia",Pulteney St,,-34.9282926,138.6059804,-34.92694277010727,138.6073302298927,-34.92964242989272,138.6046305701073,,pulteney,13,-1,22,31
"Level 3/89 Pirie St, Adelaide SA 5000, Australia",Holdfast Assets,0.0,-34.9258985,138.6031649,-34.92439917010727,138.6045036798928,-34.92709882989271,138.6018040201073,True,holdfast capital,21,-1,30,39
"10 Grafton Ave, Morphettville SA 5043, Australia",Phillip Stokes Racing,5.0,-34.982246,138.5432851,-34.98089832010728,138.5445949298927,-34.98359797989272,138.5418952701073,,the phillip stokes yard,-1,-1,30,39
"Av. Visc. de Guarapuava, 3263 - Centro, Curitiba - PR, 80010-100, Brazil",Fohat,0.0,-25.4388314,-49.2726301,-25.43745757010728,-49.27121882010727,-25.44015722989272,-49.27391847989271,,fohat,-1,-1,-1,-1
"14444 124th Ave NE, Kirkland, WA 98034, United States",Safeway,3.9,47.7325226,-122.1740735,47.73396012989272,-122.1729868201073,47.73126047010727,-122.1756864798927,True,unsuccessful lime,-1,-1,-1,-1
"War Memorial Dr, North Adelaide SA 5006, Australia",Adelaide Oval,4.6,-34.9155163,138.5961146,-34.91276410000002,138.60036195,-34.9192717,138.59306335,True,adelaide v gold coast,23,-1,32,41
"802 Deschutes Way SW, Tumwater, WA 98501, United States",Tumwater Historical Park,4.7,47.0212346,-122.9037625,47.02256757989272,-122.9024774701073,47.01986792010728,-122.9051771298927,True,the national trust supervision of the redevelopment of,-1,-1,-1,-1
"631 Glynburn Rd, Beaumont SA 5066, Australia",South Australian Heritage Foundation,0.0,-34.949744,138.6604281,-34.94834972010728,138.6617260798927,-34.95104937989272,138.6590264201073,,sa heritage branch,-1,-1,26,35
"8 Nicholson St, East Melbourne VIC 3002, Australia",Heritage Victoria,0.0,-37.808435,144.973391,-37.80695552010727,144.9749870298928,-37.80965517989272,144.9722873701073,True,the heritage inquiry,-1,-1,-1,41
"39 Light Square, Adelaide SA 5000, Australia",TAFE SA,4.5,-34.92454,138.592664,-34.92313537010728,138.5941849798927,-34.92583502989272,138.5914853201073,True,adelaide college of the arts,17,-1,26,35
"Shannon St, Birdwood SA 5234, Australia",National Motor Museum,4.7,-34.8197024,138.9545081,-34.81837267010728,138.9559976298927,-34.82107232989272,138.9532979701073,True,motor history sa gov,-1,-1,21,30
"Cnr Wharf &, Florence St, Tweed Heads NSW 2485, Australia",Club Tweed,4.2,-28.1767837,153.5427144,-28.17535182010728,153.5437967298927,-28.17805147989272,153.5410970701072,True,tweed heads ospreys,-1,-1,-1,48
"Level 1/315 Brunswick St, Fortitude Valley QLD 4006, Australia",TravelbyBit,5.0,-27.4583272,153.0343011,-27.45693392010728,153.0353327298927,-27.45963357989272,153.0326330701072,True,travelbybit,-1,-1,-1,53
"998 Harbourside Dr #122, North Vancouver, BC V7P 3T2, Canada",SAE Institute Vancouver,4.1,49.3152042,-123.1005941,49.31652012989272,-123.0990251701073,49.31382047010727,-123.1017248298927,True,sae creative media institute,-1,-1,-1,-1
"92 High St, Windsor VIC 3181, Australia",Matchbox Pictures,0.0,-37.8513986,144.989029,-37.85003662010727,144.9903815798928,-37.85273627989272,144.9876819201073,,matchbox pictures,-1,-1,-1,30
"27 South Rd, Hindmarsh SA 5007, Australia",Hindmarsh Plumbing,4.0,-34.909595,138.565085,-34.90824062010727,138.5663716298927,-34.91094027989272,138.5636719701072,True,hindmarsh plumbing,-1,-1,23,32
"1924 Pennsylvania Avenue NW, Washington, DC 20006, United States",Founding Farmers DC,4.4,38.9003521,-77.0444338,38.90174927989272,-77.04305732010728,38.89904962010728,-77.04575697989272,True,farmers founders,-1,-1,-1,-1
"7430 164th Ave NE B205, Redmond, WA 98052, United States",Guitar Center,4.3,47.670793,-122.1212641,47.67213097989272,-122.1200034701073,47.66943132010728,-122.1227031298927,True,the us visual effects society,-1,-1,-1,-1
"ITPL Victoria, Level 9, Navigator Block, Whitefield Main Rd, Whitefield, Bengaluru, Karnataka 560066, India",Technicolor India,4.7,12.9859821,77.7341005,12.98728912989272,77.73561837989273,12.98458947010728,77.73291872010728,False,technicolor mill film,-1,-1,-1,-1
"3000 184th St SW, Lynnwood, WA 98037, United States",Currency Exchange International,3.9,47.829024,-122.2742615,47.82984832989272,-122.2733089701073,47.82714867010728,-122.2760086298927,True,the digital currency exchange,-1,-1,-1,-1
"25 North Terrace, Hackney SA 5069, Australia",Hickinbotham Group,4.0,-34.9186762,138.6163665,-34.91739967010728,138.6177890798927,-34.92009932989272,138.6150894201073,True,hickinbotham group,-1,-1,26,35
"900 Bellevue Way NE, Bellevue, WA 98004, United States",Hyatt Regency Bellevue On Seattle's Eastside,4.5,47.6182917,-122.2011616,47.61999982989272,-122.1992488,47.61730017010728,-122.2024288,True,hyatt,-1,-1,-1,-1
"14 Bourbong St, Bundaberg Central QLD 4670, Australia",LJ Hooker Bundaberg,3.7,-24.8645874,152.3551365,-24.86318302010728,152.3564682798927,-24.86588267989272,152.3537686201072,True,lj hooker,-1,-1,-1,44
"410 Howe St, Vancouver, BC V6C 2X1, Canada",Bang & Olufsen Vancouver Flagship Store,4.8,49.2856883,-123.1150575,49.28707677989271,-123.1137457201073,49.28437712010727,-123.1164453798927,True,bang and olufsen,-1,-1,-1,-1
"Hobart TAS 7000, Australia",Hobart,,-42.8826055,147.3257197,-42.8730457,147.3415027,-42.8916347,147.31561,,hobart,-1,-1,-1,17
"612 Brunswick St, New Farm QLD 4005, Australia",Ray White New Farm,4.8,-27.462565,153.040711,-27.46132107010728,153.0419565798927,-27.46402072989272,153.0392569201073,True,ray white new farm,-1,-1,-1,37
