tech,link,title,date_,publisher_,source_type_,business_index_term
renewable energy,https://www.proquest.com/anznews/docview/2653007199/6318A2DF6E4C4591PQ/536?accountid=14649,Global heating a real threat to health,"Apr 22, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2715241026/6318A2DF6E4C4591PQ/537?accountid=14649,What EV makers don't like to discuss: how lithium-ion battery fires burn on and on,"Sep 19, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2660176896/6318A2DF6E4C4591PQ/538?accountid=14649,Inbox / Letters,"May 7, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2715145266/6318A2DF6E4C4591PQ/539?accountid=14649,What EV makers don't like to discuss: how lithium-ion battery fires burn on and on,"Sep 18, 2022",Fairfax Media Publications Pty Limited,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2712888913/6318A2DF6E4C4591PQ/540?accountid=14649,A more prosperous future awaits if we can shift big city focus,"Sep 13, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Productivity']
renewable energy,https://www.proquest.com/anznews/docview/2668537010/6318A2DF6E4C4591PQ/541?accountid=14649,Letters to the Editor,"May 25, 2022",Nationwide News Pty Ltd,Newspaper,['Leadership']
renewable energy,https://www.proquest.com/anznews/docview/2712650976/6318A2DF6E4C4591PQ/542?accountid=14649,Family offices get on board for Aurizon East Coast Rail pursuit - DATA ROOM,"Sep 12, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2678962124/6318A2DF6E4C4591PQ/543?accountid=14649,AEMO may restore electricity market,"Jun 22, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2674045129/6318A2DF6E4C4591PQ/544?accountid=14649,Major ACT renewables project set to change hands,"Jun 9, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Energy industry']
renewable energy,https://www.proquest.com/anznews/docview/2662025899/6318A2DF6E4C4591PQ/545?accountid=14649,Humble's fight for personal freedoms,"May 12, 2022",Fairfax Media Publications Pty Limited,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2728510978/6318A2DF6E4C4591PQ/546?accountid=14649,New plant safeguards jobs,"Oct 27, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Manufacturing']
renewable energy,https://www.proquest.com/anznews/docview/2674520342/6318A2DF6E4C4591PQ/547?accountid=14649,Lack of Loongana understanding insulting,"Jun 10, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2674045115/6318A2DF6E4C4591PQ/548?accountid=14649,Major ACT renewables project set to change hands,"Jun 9, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Energy industry']
renewable energy,https://www.proquest.com/anznews/docview/2708325371/6318A2DF6E4C4591PQ/549?accountid=14649,Sharkie to discuss regional employment with fellow crossbencher ahead of Jobs Summit,"Sep 1, 2022",Fairfax Media Publications Pty Limited,Newspaper,"['Employment;', 'Workforce']"
renewable energy,https://www.proquest.com/anznews/docview/2649007510/6318A2DF6E4C4591PQ/551?accountid=14649,Power bill hike coming 'in months',"Apr 12, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2707706311/6318A2DF6E4C4591PQ/552?accountid=14649,Bowen’s EV evangelism,"Aug 30, 2022",Nationwide News Pty Ltd,Newspaper,['Coal-fired power plants']
renewable energy,https://www.proquest.com/anznews/docview/2720886306/6318A2DF6E4C4591PQ/553?accountid=14649,Australians overcharged $10b on their power bills,"Oct 5, 2022",Fairfax Digital,Newspaper,"['Energy economics;', 'Profits']"
renewable energy,https://www.proquest.com/anznews/docview/2672314474/6318A2DF6E4C4591PQ/554?accountid=14649,Energy crisis the legacy of the Coalition's fossil fools,"Jun 3, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2680424881/6318A2DF6E4C4591PQ/555?accountid=14649,War of words in battle for 1414 Degrees,"Jun 25, 2022",Nationwide News Pty Ltd,Newspaper,['Stockholders']
renewable energy,https://www.proquest.com/anznews/docview/2648216335/6318A2DF6E4C4591PQ/556?accountid=14649,Man-of-steel leads world at Whyalla,"Apr 9, 2022",Fairfax Media Publications Pty Limited,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2649060826/6318A2DF6E4C4591PQ/557?accountid=14649,"Which do you prefer: a $1.3bn new Dungowan dam, 20 tonnes of solid gold, or an aircraft carrier?","Apr 12, 2022",Fairfax Media Publications Pty Limited,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2649061074/6318A2DF6E4C4591PQ/558?accountid=14649,"Which do you prefer: a $1.3bn new Dungowan dam, 20 tonnes of solid gold, or an aircraft carrier?","Apr 12, 2022",Fairfax Media Publications Pty Limited,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2680907149/6318A2DF6E4C4591PQ/559?accountid=14649,Carl silk a pervert,"Jun 27, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2683650639/6318A2DF6E4C4591PQ/560?accountid=14649,Europe sees Australia as hydrogen source,"Jul 4, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2649007508/6318A2DF6E4C4591PQ/561?accountid=14649,Power companies say higher bills coming within months: Cost of Living,"Apr 12, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2728998493/6318A2DF6E4C4591PQ/562?accountid=14649,Dutton blasts Labor on energy bills,"Oct 28, 2022",Fairfax Digital,Newspaper,['Budgets']
renewable energy,https://www.proquest.com/anznews/docview/2721354183/6318A2DF6E4C4591PQ/563?accountid=14649,Fertiliser production backed,"Oct 6, 2022",Fairfax Media Publications Pty Limited,Newspaper,"['Supply chains;', 'Manufacturing;', 'Feasibility studies']"
renewable energy,https://www.proquest.com/anznews/docview/2673999910/6318A2DF6E4C4591PQ/564?accountid=14649,Disgrace for Australia to find itself in an energy crisis,"Jun 7, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2670933538/6318A2DF6E4C4591PQ/565?accountid=14649,Renewables aren't to blame for price rises,"May 30, 2022",Fairfax Digital,Newspaper,"['Gasoline prices;', 'Energy industry;', 'Price increases;', 'Tariffs']"
renewable energy,https://www.proquest.com/anznews/docview/2670933672/6318A2DF6E4C4591PQ/566?accountid=14649,Renewables the solution as bills continue to rise,"May 30, 2022",Fairfax Digital,Newspaper,"['Gasoline prices;', 'Energy industry;', 'Price increases;', 'Tariffs']"
renewable energy,https://www.proquest.com/anznews/docview/2656414884/6318A2DF6E4C4591PQ/567?accountid=14649,LETTERS & TEXTS,"Apr 29, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2676549474/6318A2DF6E4C4591PQ/568?accountid=14649,Energy market suspended after chaos made order 'impossible',"Jun 16, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2680908201/6318A2DF6E4C4591PQ/569?accountid=14649,Carl silk a pervert,"Jun 27, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2704111853/6318A2DF6E4C4591PQ/570?accountid=14649,YOUR SAY,"Aug 20, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2677192200/6318A2DF6E4C4591PQ/571?accountid=14649,LETTERS TO THE EDITOR,"Jun 17, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2673696704/6318A2DF6E4C4591PQ/572?accountid=14649,Letters to the Editor,"Jun 8, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2708072818/6318A2DF6E4C4591PQ/573?accountid=14649,Letters to the Editor,"Aug 31, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2683650430/6318A2DF6E4C4591PQ/574?accountid=14649,Dutch port eyes Australia for green hydrogen stocks,"Jul 4, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2715600345/6318A2DF6E4C4591PQ/575?accountid=14649,Origin sells out of Beetaloo project,"Sep 20, 2022",Nationwide News Pty Ltd,Newspaper,"['Supplies;', 'Energy industry;', 'Coal-fired power plants;', 'Stockholders']"
renewable energy,https://www.proquest.com/anznews/docview/2690846035/6318A2DF6E4C4591PQ/576?accountid=14649,Gas can help us make renewables transition,"Jul 18, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2650283919/6318A2DF6E4C4591PQ/577?accountid=14649,The Pub Test: Meet our panel of Hunter voters tackling this year's federal election issues,"Apr 16, 2022",Fairfax Digital,Newspaper,"['Leadership;', 'Energy policy']"
renewable energy,https://www.proquest.com/anznews/docview/2708068632/6318A2DF6E4C4591PQ/578?accountid=14649,TEXT THE EDITOR,"Aug 31, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2674108646/6318A2DF6E4C4591PQ/579?accountid=14649,Letters to the Editor,"Jun 9, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2672314351/6318A2DF6E4C4591PQ/580?accountid=14649,"'Red' by name, true blue by nature","Jun 3, 2022",Fairfax Digital,Newspaper,['Customers']
renewable energy,https://www.proquest.com/anznews/docview/2672315238/6318A2DF6E4C4591PQ/581?accountid=14649,"'Red' by name, true blue by nature","Jun 3, 2022",Fairfax Digital,Newspaper,['Customers']
renewable energy,https://www.proquest.com/anznews/docview/2717179520/6318A2DF6E4C4591PQ/582?accountid=14649,OZ taps battery boom with new mine,"Sep 24, 2022",Nationwide News Pty Ltd,Newspaper,"['Capital costs;', 'Discount rates;', 'Capital expenditures;', 'Net present value;', 'Feasibility studies;', 'Equity stake']"
renewable energy,https://www.proquest.com/anznews/docview/2690843209/6318A2DF6E4C4591PQ/583?accountid=14649,Gas can help us make renewables transition,"Jul 18, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2717992397/6318A2DF6E4C4591PQ/584?accountid=14649,LETTERS TO THE EDITOR,"Sep 27, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2701135696/6318A2DF6E4C4591PQ/585?accountid=14649,'Perfect storm' results in city's housing crisis,"Aug 13, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Affordable housing']
renewable energy,https://www.proquest.com/anznews/docview/2676549731/6318A2DF6E4C4591PQ/586?accountid=14649,'No blackouts' after intervention,"Jun 16, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2695173446/6318A2DF6E4C4591PQ/587?accountid=14649,Letters to the Editor,"Jul 28, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2729680377/6318A2DF6E4C4591PQ/588?accountid=14649,Charging into the future: Incentives designed to make your next car electric,"Oct 29, 2022",Nationwide News Pty Ltd,Newspaper,"['Infrastructure;', 'Stamp duties;', 'Tariffs']"
renewable energy,https://www.proquest.com/anznews/docview/2702157164/6318A2DF6E4C4591PQ/589?accountid=14649,Big trucks shifting gear to electric: Clean energy,"Aug 16, 2022",Fairfax Digital,Newspaper,['Gasoline prices']
renewable energy,https://www.proquest.com/anznews/docview/2701881177/6318A2DF6E4C4591PQ/590?accountid=14649,"Tall timber buildings are exciting, but to shrink construction's carbon footprint we need to focus on the less sexy 'middle'","Aug 15, 2022",Athena Information Solutions Pvt. Ltd.,Newspaper,"['Construction industry;', 'Cost estimates']"
renewable energy,https://www.proquest.com/anznews/docview/2728998417/6318A2DF6E4C4591PQ/591?accountid=14649,Dutton blasts ALP on energy vow,"Oct 28, 2022",Fairfax Digital,Newspaper,['Budgets']
renewable energy,https://www.proquest.com/anznews/docview/2690845562/6318A2DF6E4C4591PQ/592?accountid=14649,Time to back in gas as partner,"Jul 18, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2701135817/6318A2DF6E4C4591PQ/593?accountid=14649,'Perfect storm' results in city's housing crisis,"Aug 13, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Affordable housing']
renewable energy,https://www.proquest.com/anznews/docview/2688738745/6318A2DF6E4C4591PQ/594?accountid=14649,HOT TOPIC ENERGY,"Jul 14, 2022",Nationwide News Pty Ltd,Newspaper,"['Costs;', 'Economic justification']"
renewable energy,https://www.proquest.com/anznews/docview/2690840762/6318A2DF6E4C4591PQ/595?accountid=14649,DON’T GIVE GAS COLD SHOULDER,"Jul 18, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2701135636/6318A2DF6E4C4591PQ/596?accountid=14649,'Perfect storm' results in city's housing crisis,"Aug 13, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Affordable housing']
renewable energy,https://www.proquest.com/anznews/docview/2675964840/6318A2DF6E4C4591PQ/597?accountid=14649,Victoria may need to end gas ban to secure energy: Exclusive,"Jun 15, 2022",Fairfax Digital,Newspaper,['Supplies']
renewable energy,https://www.proquest.com/anznews/docview/2695586833/6318A2DF6E4C4591PQ/598?accountid=14649,Energy prices smash records as coal generation slumps,"Jul 29, 2022",Nationwide News Pty Ltd,Newspaper,['Gasoline prices']
renewable energy,https://www.proquest.com/anznews/docview/2701135262/6318A2DF6E4C4591PQ/599?accountid=14649,'Perfect storm' results in city's housing crisis,"Aug 13, 2022",Fairfax Media Publications Pty Limited,Newspaper,['Affordable housing']
renewable energy,https://www.proquest.com/anznews/docview/2725638135/6318A2DF6E4C4591PQ/601?accountid=14649,Australia's energy emergency: What's driving rising costs?,"Oct 19, 2022",Fairfax Media Publications Pty Limited,Newspaper,"['Cost of living;', 'Energy prices']"
renewable energy,https://www.proquest.com/anznews/docview/2667607540/6318A2DF6E4C4591PQ/602?accountid=14649,ALBO’S VICTORY ON INDEPENDENTS’ DAY,"May 22, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2702157122/6318A2DF6E4C4591PQ/603?accountid=14649,Big trucks shifting gear to electric: Clean energy,"Aug 16, 2022",Fairfax Digital,Newspaper,['Gasoline prices']
renewable energy,https://www.proquest.com/anznews/docview/2725636815/6318A2DF6E4C4591PQ/604?accountid=14649,Australia's energy emergency: What's driving rising costs?,"Oct 19, 2022",Fairfax Media Publications Pty Limited,Newspaper,"['Cost of living;', 'Energy prices']"
renewable energy,https://www.proquest.com/anznews/docview/2715322123/6318A2DF6E4C4591PQ/605?accountid=14649,Gas will power us to net-zero future,"Sep 19, 2022",Nationwide News Pty Ltd,Newspaper,"['Energy industry;', 'Economic activity']"
renewable energy,https://www.proquest.com/anznews/docview/2674511307/6318A2DF6E4C4591PQ/606?accountid=14649,LETTERS,"Jun 10, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2708784764/6318A2DF6E4C4591PQ/607?accountid=14649,Workers at heart of just energy transition,"Sep 2, 2022",Fairfax Digital,Newspaper,"['Skill development;', 'Skilled workers;', 'Factories;', 'Workforce']"
renewable energy,https://www.proquest.com/anznews/docview/2664633121/6318A2DF6E4C4591PQ/608?accountid=14649,Twiggy taunt reignites oil and gas clash,"May 16, 2022",Nationwide News Pty Ltd,Newspaper,['Energy industry']
renewable energy,https://www.proquest.com/anznews/docview/2674513757/6318A2DF6E4C4591PQ/609?accountid=14649,LETTERS,"Jun 10, 2022",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2649247849/6318A2DF6E4C4591PQ/610?accountid=14649,Letters,"Apr 13, 2022",Fairfax Digital,Newspaper,"['Wealth tax;', 'Tax reform']"
renewable energy,https://www.proquest.com/anznews/docview/2665342017/6318A2DF6E4C4591PQ/611?accountid=14649,Contemporary take on the old grape,"May 18, 2022",Nationwide News Pty Ltd,Newspaper,['Wineries & vineyards']
renewable energy,https://www.proquest.com/anznews/docview/2695743047/6318A2DF6E4C4591PQ/612?accountid=14649,Rural Aid secures drinking water for students after Valkyrie State School ran dry,"Jul 29, 2022",,Wire Feed,['State budgets']
renewable energy,https://www.proquest.com/anznews/docview/2669739782/6318A2DF6E4C4591PQ/613?accountid=14649,Consumer pain point can only intensify from here,"May 27, 2022",Nationwide News Pty Ltd,Newspaper,"['Hedging;', 'Consumers;', 'Energy industry;', 'Costs;', 'Price increases;', 'Retail stores;', 'Inflation;', 'Consumer Price Index']"
renewable energy,https://www.proquest.com/anznews/docview/2706429069/6318A2DF6E4C4591PQ/614?accountid=14649,LETTERS TO THE EDITOR,"Aug 26, 2022",Nationwide News Pty Ltd,Newspaper,['Labor unions']
renewable energy,https://www.proquest.com/anznews/docview/2712910377/6318A2DF6E4C4591PQ/615?accountid=14649,"Now, we begin: 10 simple ways to make Australia's climate game truly next-level","Sep 13, 2022",Athena Information Solutions Pvt. Ltd.,Newspaper,"['Green buildings;', 'Infrastructure;', 'Energy industry;', 'Coal-fired power plants;', 'Subsidies']"
renewable energy,https://www.proquest.com/anznews/docview/2647943309/6318A2DF6E4C4591PQ/616?accountid=14649,How climate-friendly is an electric car? It all comes down to where you live,"Apr 8, 2022",Athena Information Solutions Pvt. Ltd.,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2676909407/6318A2DF6E4C4591PQ/617?accountid=14649,There's no quick fix to our energy crisis: Analysis,"Jun 17, 2022",Fairfax Digital,Newspaper,['Windfall profits']
renewable energy,https://www.proquest.com/anznews/docview/2656849725/6318A2DF6E4C4591PQ/618?accountid=14649,Residents demand relocation of proposed desalination plant,"Apr 30, 2022",Fairfax Media Publications Pty Limited,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2727432275/6318A2DF6E4C4591PQ/619?accountid=14649,'Bogan' Aussies lack pride in their country,"Oct 24, 2022",Fairfax Digital,Newspaper,"['Coal mining;', 'Subsidies']"
renewable energy,https://www.proquest.com/anznews/docview/2730161260/6318A2DF6E4C4591PQ/620?accountid=14649,Book extract: Dreamers and schemers and the election that changed us,"Oct 31, 2022",Athena Information Solutions Pvt. Ltd.,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2695586778/6318A2DF6E4C4591PQ/621?accountid=14649,Letters to the Editor,"Jul 29, 2022",Nationwide News Pty Ltd,Newspaper,['Cost of living adjustments']
renewable energy,https://www.proquest.com/anznews/docview/2674747412/6318A2DF6E4C4591PQ/622?accountid=14649,Prize fighting: Art,"Jun 11, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2708784842/6318A2DF6E4C4591PQ/623?accountid=14649,Letters: Now is the time to deal with dam headache,"Sep 2, 2022",Fairfax Digital,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2653270889/6318A2DF6E4C4591PQ/624?accountid=14649,Moving targets,"Apr 23, 2022",Fairfax Digital,Newspaper,"['Central banks;', 'Interest rates;', 'Energy industry;', 'Costs']"
renewable energy,https://www.proquest.com/anznews/docview/2653270149/6318A2DF6E4C4591PQ/625?accountid=14649,Zero sum game,"Apr 23, 2022",Fairfax Digital,Newspaper,"['Central banks;', 'Interest rates;', 'Energy industry;', 'Costs']"
renewable energy,https://www.proquest.com/anznews/docview/2728383454/6318A2DF6E4C4591PQ/626?accountid=14649,Regional Budget Statement: King,"Oct 26, 2022",,Wire Feed,"['Infrastructure;', 'Economic growth']"
renewable energy,https://www.proquest.com/anznews/docview/2592918009/6318A2DF6E4C4591PQ/627?accountid=14649,Brett Redman takes charge at Transgrid as it faces a new future,"Nov 3, 2021",Nationwide News Pty Ltd,Newspaper,['Energy industry']
renewable energy,https://www.proquest.com/anznews/docview/2473709550/6318A2DF6E4C4591PQ/628?accountid=14649,Geelong’s biggest headlines of 2020,"Dec 29, 2020",Nationwide News Pty Ltd,Newspaper,['Social networks']
renewable energy,https://www.proquest.com/anznews/docview/2631930152/6318A2DF6E4C4591PQ/629?accountid=14649,Morrison & Co hires Deion Campbell for renewable energy push,"Feb 22, 2022",Nationwide News Pty Ltd,Newspaper,"['Energy industry;', 'Superannuation']"
renewable energy,https://www.proquest.com/anznews/docview/2644663997/6318A2DF6E4C4591PQ/630?accountid=14649,"Against the odds, South Australia is a renewable energy powerhouse. How on Earth did they do it?","Feb 25, 2021",Athena Information Solutions Pvt. Ltd.,Newspaper,['Energy industry']
renewable energy,https://www.proquest.com/anznews/docview/2486700031/6318A2DF6E4C4591PQ/631?accountid=14649,Peter Hoj returns to SA – again – to help lead Adelaide University out of a troubled time,"Feb 5, 2021",Nationwide News Pty Ltd,Newspaper,"['Leadership;', 'Donations']"
renewable energy,https://www.proquest.com/anznews/docview/2537859577/6318A2DF6E4C4591PQ/632?accountid=14649,SA-NSW power interconnector: Project EnergyConnect to go ahead after approval from ElectraNet,"Jun 7, 2021",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2537389389/6318A2DF6E4C4591PQ/633?accountid=14649,Denham Capital taps JPMorgan for $1bn sale of renewable energy assets in Australia and Asia,"Jun 6, 2021",Nationwide News Pty Ltd,Newspaper,['Infrastructure']
renewable energy,https://www.proquest.com/anznews/docview/2528155179/6318A2DF6E4C4591PQ/634?accountid=14649,Hunter Valley: Green strategy for coal country,"May 16, 2021",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2537059545/6318A2DF6E4C4591PQ/635?accountid=14649,Project EnergyConnect from SA to NSW excites renewable energy investments worth billions,"Jun 4, 2021",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2475068660/6318A2DF6E4C4591PQ/636?accountid=14649,Renewable energy policy sparks electricity free-for-all,"Jan 4, 2021",Nationwide News Pty Ltd,Newspaper,"['Energy industry;', 'Productivity']"
renewable energy,https://www.proquest.com/anznews/docview/2580980603/6318A2DF6E4C4591PQ/637?accountid=14649,Renewables power a bright future,"Oct 9, 2021",Nationwide News Pty Ltd,Newspaper,['Subsidies']
renewable energy,https://www.proquest.com/anznews/docview/2630485258/6318A2DF6E4C4591PQ/638?accountid=14649,Dealing with an uneasy shift of power,"Feb 18, 2022",Nationwide News Pty Ltd,Newspaper,['Energy industry']
renewable energy,https://www.proquest.com/anznews/docview/2606859629/6318A2DF6E4C4591PQ/639?accountid=14649,Big three face test as Italy’s Enel plots power market move,"Dec 5, 2021",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2461592734/6318A2DF6E4C4591PQ/640?accountid=14649,Hydrogen set to flow in ‘green hub’ plan,"Nov 11, 2020",Nationwide News Pty Ltd,Newspaper,"['Infrastructure;', 'Energy industry;', 'Steel production']"
renewable energy,https://www.proquest.com/anznews/docview/2645823476/6318A2DF6E4C4591PQ/641?accountid=14649,Lot Fourteen: cheap and green renewable machine,"Mar 31, 2022",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Consumer behavior;', 'Consumers;', 'Energy industry;', 'Customers']"
renewable energy,https://www.proquest.com/anznews/docview/2536718941/6318A2DF6E4C4591PQ/642?accountid=14649,Banks extend loan payment deadlines for John Laing’s Sunraysia Solar Farm,"Jun 3, 2021",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2624610941/6318A2DF6E4C4591PQ/643?accountid=14649,How energy became a foreign policy power play,"Feb 1, 2022",Nationwide News Pty Ltd,Newspaper,"['Gasoline prices;', 'Supplies']"
renewable energy,https://www.proquest.com/anznews/docview/2560235682/6318A2DF6E4C4591PQ/644?accountid=14649,"BP, Origin Energy push ahead with green hydrogen plans","Aug 11, 2021",Nationwide News Pty Ltd,Newspaper,['Supply chains']
renewable energy,https://www.proquest.com/anznews/docview/2516728705/6318A2DF6E4C4591PQ/645?accountid=14649,"Run crematorium burners on hydrogen, gas giant BOC says","Apr 22, 2021",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2511225234/6318A2DF6E4C4591PQ/646?accountid=14649,Hydrogen and renewables to power up jobs in SA regions,"Apr 11, 2021",Nationwide News Pty Ltd,Newspaper,['Economic growth']
renewable energy,https://www.proquest.com/anznews/docview/2550203913/6318A2DF6E4C4591PQ/647?accountid=14649,Nexif Energy sale delayed as Elliott wind farms hit the market,"Jul 11, 2021",Nationwide News Pty Ltd,Newspaper,['Infrastructure']
renewable energy,https://www.proquest.com/anznews/docview/2457693502/6318A2DF6E4C4591PQ/648?accountid=14649,$350m Carmody’s Hill Wind Farm to create hundreds of jobs under new plans by Georgetown Hills Renewable Energy,"Oct 29, 2020",Nationwide News Pty Ltd,Newspaper,['Employment']
renewable energy,https://www.proquest.com/anznews/docview/2537068409/6318A2DF6E4C4591PQ/649?accountid=14649,"Adelaide bids to become world’s second National Park City, to gain global recognition of its environment","Jun 4, 2021",Nationwide News Pty Ltd,Newspaper,
renewable energy,https://www.proquest.com/anznews/docview/2543573094/6318A2DF6E4C4591PQ/651?accountid=14649,Jobs boost: SA’s hi-tech mix behind MTX’s Adelaide hub move,"Jun 21, 2021",Nationwide News Pty Ltd,Newspaper,"['Machine learning;', 'Employment']"
